	id	puzzle	solution	clues	difficulty
26465	26466	8....26..35..4.9...4..3....5......1...97..2.........4..618........4.3........9..2	897512634352648971146937825534286719619754283278391546461825397925473168783169452	22	4.5
26466	26467	3....8..9...9...31....1.8........5.....3...9625...67..9..6......8..54....4.......	314568279865972431792413865136897542478325196259146783927681354683254917541739628	22	5.8
26492	26493	....9.....4.6..8..9..1574.26.1....38.8....2.7.....5...5.4.8.....9......1.1....7..	267498315145623879938157462651742938483916257729835146574281693896374521312569784	25	4.0
26521	26522	1...5.......1..97.8.94..1......8.7.....24..1...3....4..2...7...45.....6..17......	172359684564128973839476125241685739795243816683791542926837451458912367317564298	23	4.7
26527	26528	.7.3.8....21.7.8..........4..7....8...2..9.6.1..7....3....2.5.1.5..9....6.....4..	574368219321974856986215374497653182832149765165782943743826591258491637619537428	23	5.1
26535	26536	6...8..59..4..638..5......4.....4..25..69.4.....5.1.....7.1....3....58...2.3.....	631482759274956381958173264196834572582697413743521698467218935319745826825369147	25	4.5
26587	26588	7..9....3.2.5.4...6....8..4..9.2...73.....4.........1..1.4..3...8...6..52.....9..	748961253123574698695238174469125837351789462872643519517492386984316725236857941	23	4.5
26670	26671	..284..9..87......9...6.......98..43..35......2...1.7.7...1...9.4.....21.1....85.	162847395587329164934165782671982543893574216425631978758216439349758621216493857	26	4.2
26680	26681	8..5.......7.83.6......4....42......5......3.69..2578...6...2.3..49...1.....67..9	829516347417283965365794821142378596578649132693125784986451273754932618231867459	26	4.5
26734	26735	...4.1..63.7.6...1..9......7....9.....4...8.........35....38.12.715...4..6.......	528491376347865291619273458752389164134657829986142735495738612871526943263914587	23	4.0
26768	26769	......8....68....1.2..4...6.3...6...1..5...6..9..835.7..1.9.2.8......73..........	413269875976835421825741396534976182187524963692183547361497258259618734748352619	23	4.2
26783	26784	3.8.1...2..9.7.8..67.....4...69.......2.5.4.......126...4....5.......3.85...3....	348519672129674835675283149416927583782356491953841267834192756297465318561738924	24	4.0
26839	26840	.1...4....6..1.9323.........5.3....66....5....9.7......7.1.....52....4.1..1.2..65	219634758764518932385972614157349286643285197892761543478156329526893471931427865	25	5.4
26876	26877	.74............48.2.....6.1....23...7..8..13.4.......2...15...61.39.......9.7....	374681925615297483298435671981523764752846139436719852847152396123968547569374218	23	4.1
26929	26930	.3.........41..8.69....4...1....3..8......4.97684..1....16............2..8.3..5.7	837956214254137896916824375149263758325781469768495132571642983493578621682319547	24	4.6
26942	26943	15.9.2......1..8.94.........76....9.....16.3...4.3..8.2....16.....8......3...51..	158942367762153849493678512376584291829716435514239786285391674641827953937465128	24	4.3
26979	26980	.....3..2.2..6.9...4....5..1.4.....7.6...2.94.......8....596....13.24....9...8..5	851943672327865941649271538184639257765182394932457186278596413513724869496318725	25	4.6
26992	26993	..2.4...941...67...7..1...5..7.645......3.42..........8.....9..6.4...1.......8.5.	562347819418956732973812645387264591156739428249185376825471963694523187731698254	24	5.1
26994	26995	....8.9.....7.5..47...2....5.....8...798....232.1....78..5....6....6..49.67.....1	432681975986735214715429638541972863679843152328156497894517326153268749267394581	26	4.0
27029	27030	8.21..6.....2.3.87.....89.......4.6...8.....365....4..31..5........3..5.9...2...8	872195634169243587534678921723914865498562173651387492317859246286431759945726318	25	5.2
27146	27147	.5.........1.26....2.48....8......67.....39..96..7..5....7.4..3......67...2.5...8	458917236791326845623485719835249167217563984964178352186794523549832671372651498	24	4.2
27162	27163	....485.9.842..1....23..8...68..4..2.9..82.6............5..327.7...2.......5.7...	376148529984256137152379846568934712491782365237615984615493278749821653823567491	27	5.1
27236	27237	..8..52...1...4.76..32..5.4.4........9......3...4.97........8..5....6..17...3....	478365219215894376963217584842673195697158423351429768136942857524786931789531642	23	4.8
27352	27353	2.15...4..6....3.8..9.4.......91.7........8..89......6..7.59...6....14.....32...1	281536947465197328379842165526918734713465892894273516147659283632781459958324671	25	4.4
27358	27359	1..6...5.....4..6...3...7.1..2..4..6....72.3..94.5..2..36......5..1..6.......3.8.	127639854958741362463285791382914576615872439794356128836497215579128643241563987	25	4.4
27381	27382	.5..3.........19...1.56972.3..7.2.6..6..1...3.....3.....5...2.17.........8..5....	957234618426871935813569724341782569269415873578693142635947281794128356182356497	24	4.2
27444	27445	....81...73..2....9..64.5...2....9...9.8.....8.6..3...2...7.......5..4.2....1.73.	645381297738925641912647583327164958491852376856793124263479815179538462584216739	24	5.1
27451	27452	..2..7..4.4..2..67......92..7..3..16.18.....32.39....8....6..4..8..91.....54.....	592687134341529867867143925974238516618754293253916478729865341486391752135472689	27	4.0
27461	27462	..86....9....9.81.3.4........61.29..1......7....57....4.2..7...9......35....6..4.	718654329625793814394281756576142983149836572283579461452317698967428135831965247	24	4.0
27563	27564	4..9..5......5.....8...471...1.8......9..6271.4........62....5..1...9.8.9.......4	423917568197658342685324719231785496859436271746192835362841957514279683978563124	24	4.9
27614	27615	.5...4...8.71....6.4..25..1....37.8.......27..15..........72.........3..43...6.2.	153684792827193456946725831264937185398561274715248963581372649672459318439816527	24	6.0
27641	27642	.1.8.2.3.2......453....9.......1....5.7..3.....27..4...8.34..92....6.1.....9.7...	614852739279136845358479216896214357547683921132795468785341692923568174461927583	25	4.3
27671	27672	..4..28..87.1......6.4....3.5.6....7.....1.......2543...9.1.......9.3..5..2....7.	394572816875136942261489753153648297427391568986725431539217684748963125612854379	24	4.2
27673	27674	.....7.268.....34....64....14..9.5...2...1.3....7...........9.8..5..97....63.....	534987126867512349291643875143296587729851634658734291372465918485129763916378452	23	4.4
27674	27675	3......1.8.2...3.4.1...297..7.1...85.4......31..8........7....1.3..45.......2...7	397468512852917364416532978673194285548276193129853746265789431731645829984321657	25	4.2
27689	27690	..8...5............43.85.9.1...9..36....1.4..53..2..1.81....6.....1..7...9..3....	928361574751942368643785192184597236279613485536824917815479623362158749497236851	24	4.0
27863	27864	7.8..51......325.........2..6..7...894............6..5..2.4....4.....3.7....67.1.	728495163691732584354681729165974238943258671287316945572143896416829357839567412	23	4.3
27874	27875	...8...91.235.7....1.......6.7.....2...7.3.5..9..6.....6...4...1.2....89.4....7..	476832591923517846815649237637485912281793654594261378768954123152376489349128765	24	4.8
27937	27938	...8.3......549.76......9..8..7..23.2.........39..54......7......4...1...619....3	976813542128549376453267918845796231217438695639125487392671854784352169561984723	24	4.0
27989	27990	.37.2...9.56..3...1............6..8....5.7.1.2.1..86....8..63....3..5.7.....9....	837621549956483721124759863345162987689537412271948635518276394493815276762394158	24	4.1
27999	28000	86..9.12....4........28...9....56...59.7.......2..9.8.2...7..1.45......8.8....4..	863597124925461873714283659348156297591728346672349581236874915459612738187935462	25	4.1
28086	28087	..25...1....46...8.6.9.7...84....2...1..5....2.........967....4..4....8......6.3.	472583619931462578568917423847631295613259847259874361396728154124395786785146932	23	4.1
28118	28119	8......4.......5.2.79.25..69..4...576..7.391..........71...6..5.9.81......8......	825637149361948572479125386983461257642753918157289463714396825596812734238574691	26	4.4
28217	28218	4.....2...3...7..627.....9..5784........2.....6..51.3.7.....962....9...8...4.2.5.	481965273539217486276384195157843629843629517962751834714538962325196748698472351	26	4.3
28337	28338	.8.9....4.....3.9.9..25...356.....3.1.4...7.6....6...5....39.71..........2.4.1...	385976124246813597971254863567148932134592786892367415458639271619725348723481659	25	4.0
28403	28404	.....1.75..2.8..........2..49.......8..56.1....1..2.5.6..3...1..79.....33.....8..	986231475542786931137954286495813627823567149761492358658329714279148563314675892	23	5.1
28457	28458	..64.....3....5.4181..6..7..3......9..9..2......7...3.9...56......8..5...4......7	256417983397285641814963275631548729789632154425791836972356418163874592548129367	23	4.6
28505	28506	..6.3..7..2.9...5...4.81.......9..8.17...2..36.....5....7..39...4......7....1..38	986235471321947856754681329435196782178452693692378514217863945843529167569714238	25	4.0
28561	28562	...74..6.3........1..853.7....6...24..921.5...8.4......9.....128.....6....4...7..	958742361347961258162853479715638924439217586286495137693574812871329645524186793	25	4.0
28625	28626	.....6.1.7.......91..9....3..6.....2..417....2.56..4...9...12.....8.4...5...9.6..	359726814768413529142985763976548132834172956215639478497361285621854397583297641	24	5.2
28652	28653	...896.3.....3.2..........1.........3.9......15.24.........4..2..796.1.4.95.....7	214896735568731249973425681782359416349617528156248973631574892827963154495182367	23	5.0
28664	28665	.....7..8.5.....4.2.6..95.....5.8...1......3.54..6.9..9..8....2..274...3......7..	491357268857612349236489571723598416169274835548163927974831652682745193315926784	24	4.0
28704	28705	5.........9.3..2....4...85976.......2..1....3..3..9.2....96...4.3.........74.2.16	572894631698315247314726859761253498259148763843679125125967384436581972987432516	25	4.1
28729	28730	.....7......91.3...72....6..64....8......95.....2......8.......6..4....142...19.5	196327458845916327372854169964135782238769514517248693781593246659472831423681975	22	5.6
28753	28754	..8...3.7...84..........6...4562.....1..5..7.9..........32...6.7....4.981...9....	458962317671843952239715684845627139312459876967381245593278461726134598184596723	23	4.2
28754	28755	....2.....5.....7.8.97.62..62..9...1.......43.1..4.........398.1..2.......7..4...	736521498251489376849736215624397851975812643318645729462153987193278564587964132	23	5.5
28779	28780	....47.3...3.....19.4..5.....14.3..5...87..1..8..5...23..7......5..8...9.42......	218947536573268491964135827721493685635872914489651372396724158157386249842519763	25	4.2
28819	28820	.512....7......3..93...7........5..981..2..5.5..3.......2..41.8.....8.6.1.9...7..	651293487278546391934817526423765819817429653596381274762954138345178962189632745	25	4.7
28932	28933	..69.7......5...6.27..68...5.2.7.1..7.......8.9......3...4.5.3.........9..3.1..56	356947281849521367271368945532876194764139528198254673617495832425683719983712456	25	4.5
29001	29002	4..9.......5..41.6..617......9.2...3.32.9.7..57.3...2.9.7.8...2.5.....4.......6..	481956237725834196396172854169725483832491765574368921947683512658217349213549678	27	4.0
29039	29040	...6.7..81...8..9.....3....9....4.1.8.129.....7......5..6....3........274..1.....	329647158147582396685931274963754812851296743274813965796428531518369427432175689	22	4.7
29160	29161	7.....5...5961........3.1...42.6.....6.4..........8..6.9...1.5...8...7.....59.81.	731842569259617438486935127842169375965473281173258946394781652518326794627594813	24	4.5
29192	29193	.....2....4.65.8..58.3...7.26......1.......9..38.......75.6.4.....1.4..98..7.....	716842935349657812582391674267439581451278396938516247175963428623184759894725163	24	4.6
29260	29261	..21..4..8..7.5.1.....497...93..4....4...68......1.....3.59...1.1......35.6......	972183456864725319351649782293854167147236895685917234438592671719468523526371948	25	4.5
29343	29344	.9....4..4..8...1..6.7.....5..1..3.2..4......6...42..8..65.....95..8........1..83	798261435432895617165734829589176342324958176671342958816523794953487261247619583	24	4.2
29399	29400	..2..7....642.....3.......5.8...472....6..9..2.7....6442.1.8..7....9.3...........	892547136564213879371869245986354721145672983237981564429138657758496312613725498	24	4.6
29404	29405	4..........86.....91.7...5...1....3..5.9..1.7....38..4.3..7..9.6.2.9...1...8..6..	467351928528649713913782456841567239356924187279138564134276895682495371795813642	25	4.5
29436	29437	7....69..3.8.9..426......1.......48...1..3.5.5..6.......97.........3.1......18..3	724186935318597642695324718973251486461873259582649371139765824856432197247918563	24	4.1
29467	29468	......5.2512...6.3.3......4.....9.....7..3.....36.2..865..7.2..4...9.........5...	794136582512984673836527914285749136167853429943612758659378241478291365321465897	23	4.0
29469	29470	..6541...9..3......4..2.8....1.....7.6..341....5........2....6..7.4......1...7..3	826541379957386241143729856231695487768234195495178632582913764379462518614857923	23	5.8
29493	29494	.9..7...54.......32.3..........8.5..13.7...9.5..92...6..6..........97.3.....14..2	698372415475169823213845967962483571134756298587921346746238159821597634359614782	24	4.2
29526	29527	..5......2.......76..9..43..8...5.....18..6.4.2...6.51.6..9.38...32.7..6....3....	935764218214583967678912435486125793351879624729346851567491382893257146142638579	26	4.2
